2025-04-08 18:02:17,894 - __main__ - INFO - SpaCy model loaded successfully
2025-04-08 18:14:08,867 - Try_train - INFO - Returning cached analysis for: COVID-19 vaccines contain microchips for tracking people.
2025-04-08 18:14:09,190 - Try_train - INFO - Analyzing claim: COVID-19 vaccines contain microchips for tracking people.
2025-04-08 18:14:09,192 - Try_train - INFO - Returning cached analysis for: COVID-19 vaccines contain microchips for tracking people.
2025-04-08 18:14:09,424 - Try_train - INFO - Analyzing claim: COVID-19 vaccines contain microchips for tracking people.
2025-04-08 18:14:09,424 - Try_train - INFO - Returning cached analysis for: COVID-19 vaccines contain microchips for tracking people.
2025-04-08 18:14:09,610 - Try_train - INFO - Analyzing claim: COVID-19 vaccines contain microchips for tracking people.
2025-04-08 18:14:09,610 - Try_train - INFO - Returning cached analysis for: COVID-19 vaccines contain microchips for tracking people.
2025-04-08 18:14:09,774 - Try_train - INFO - Analyzing claim: COVID-19 vaccines contain microchips for tracking people.
2025-04-08 18:14:09,774 - Try_train - INFO - Returning cached analysis for: COVID-19 vaccines contain microchips for tracking people.
2025-04-08 18:14:09,943 - Try_train - INFO - Analyzing claim: COVID-19 vaccines contain microchips for tracking people.
2025-04-08 18:14:09,943 - Try_train - INFO - Returning cached analysis for: COVID-19 vaccines contain microchips for tracking people.
2025-04-08 18:14:10,098 - Try_train - INFO - Analyzing claim: COVID-19 vaccines contain microchips for tracking people.
2025-04-08 18:14:10,098 - Try_train - INFO - Returning cached analysis for: COVID-19 vaccines contain microchips for tracking people.
2025-04-08 18:14:32,126 - Try_train - INFO - Analyzing claim: https://en.wikipedia.org/wiki/Whale
2025-04-08 18:14:32,128 - Try_train - INFO - Extracting entities...
2025-04-08 18:14:32,133 - Try_train - INFO - Analyzing sentiment...
2025-04-08 18:14:32,134 - Try_train - INFO - Searching for relevant articles...
2025-04-08 18:14:32,134 - Try_train - INFO - Searching for: https://en.wikipedia.org/wiki/Whale
2025-04-08 18:14:33,345 - Try_train - INFO - Found 10 articles for: https://en.wikipedia.org/wiki/Whale
2025-04-08 18:14:33,346 - Try_train - INFO - Found 10 articles
2025-04-08 18:14:33,347 - Try_train - INFO - Creating embeddings...
2025-04-08 18:14:33,515 - Try_train - INFO - Retrieved 0 relevant articles
2025-04-08 18:14:33,515 - Try_train - INFO - Fact-checking with XLM Roberta...
2025-04-08 18:14:33,542 - sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: paraphrase-MiniLM-L6-v2
2025-04-08 18:14:33,602 - sentence_transformers.SentenceTransformer - INFO - Use pytorch device: cpu
2025-04-08 18:22:56,262 - Try_train - INFO - TruthLens system shut down
2025-04-08 18:23:01,430 - __mp_main__ - INFO - SpaCy model loaded successfully
2025-04-08 18:23:01,704 - Try_train - INFO - SpaCy model loaded successfully
2025-04-08 18:23:01,711 - sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: distilbert-base-nli-mean-tokens
2025-04-08 18:23:01,957 - sentence_transformers.SentenceTransformer - INFO - Use pytorch device: cpu
2025-04-08 18:23:02,821 - Try_train - ERROR - Failed to initialize TruthLens system: Error loading model XSY/albert-base-v2-fakenews-discriminator: not a string
2025-04-08 18:23:31,567 - __main__ - INFO - SpaCy model loaded successfully
2025-04-08 18:23:45,649 - __main__ - INFO - SpaCy model loaded successfully
2025-04-08 18:23:50,199 - __mp_main__ - INFO - SpaCy model loaded successfully
2025-04-08 18:23:50,467 - Try_train - INFO - SpaCy model loaded successfully
2025-04-08 18:23:50,474 - sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: distilbert-base-nli-mean-tokens
2025-04-08 18:23:50,695 - sentence_transformers.SentenceTransformer - INFO - Use pytorch device: cpu
2025-04-08 18:23:51,502 - Try_train - ERROR - Failed to initialize TruthLens system: Error loading model XSY/albert-base-v2-fakenews-discriminator: not a string
2025-04-08 18:25:22,669 - __mp_main__ - INFO - SpaCy model loaded successfully
2025-04-08 18:25:22,935 - Try_train - INFO - SpaCy model loaded successfully
2025-04-08 18:25:22,942 - sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: distilbert-base-nli-mean-tokens
2025-04-08 18:25:23,148 - sentence_transformers.SentenceTransformer - INFO - Use pytorch device: cpu
2025-04-08 18:25:24,108 - Try_train - ERROR - Failed to initialize TruthLens system: Error loading model XSY/albert-base-v2-fakenews-discriminator: not a string
2025-04-08 18:25:53,816 - __mp_main__ - INFO - SpaCy model loaded successfully
2025-04-08 18:25:54,079 - Try_train - INFO - SpaCy model loaded successfully
2025-04-08 18:25:54,086 - sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: distilbert-base-nli-mean-tokens
2025-04-08 18:25:54,287 - sentence_transformers.SentenceTransformer - INFO - Use pytorch device: cpu
2025-04-08 18:25:57,394 - Try_train - WARNING - Knowledge Graph not initialized due to missing credentials
2025-04-08 18:25:57,395 - Try_train - INFO - TruthLens system initialized successfully
2025-04-08 18:26:03,666 - Try_train - INFO - TruthLens system shut down
2025-04-08 18:26:08,554 - __mp_main__ - INFO - SpaCy model loaded successfully
2025-04-08 18:26:08,820 - Try_train - INFO - SpaCy model loaded successfully
2025-04-08 18:26:08,826 - sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: distilbert-base-nli-mean-tokens
2025-04-08 18:26:09,049 - sentence_transformers.SentenceTransformer - INFO - Use pytorch device: cpu
2025-04-08 18:26:22,141 - Try_train - WARNING - Knowledge Graph not initialized due to missing credentials
2025-04-08 18:26:22,141 - Try_train - INFO - TruthLens system initialized successfully
2025-04-08 18:26:22,141 - Try_train - INFO - TruthLens system shut down
2025-04-08 18:26:27,277 - __mp_main__ - INFO - SpaCy model loaded successfully
2025-04-08 18:26:27,528 - Try_train - INFO - SpaCy model loaded successfully
2025-04-08 18:26:27,534 - sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: distilbert-base-nli-mean-tokens
2025-04-08 18:26:27,730 - sentence_transformers.SentenceTransformer - INFO - Use pytorch device: cpu
2025-04-08 18:26:30,338 - Try_train - WARNING - Knowledge Graph not initialized due to missing credentials
2025-04-08 18:26:30,338 - Try_train - INFO - TruthLens system initialized successfully
2025-04-08 18:26:43,925 - Try_train - INFO - TruthLens system shut down
2025-04-08 18:26:48,828 - __mp_main__ - INFO - SpaCy model loaded successfully
2025-04-08 18:26:49,087 - Try_train - INFO - SpaCy model loaded successfully
2025-04-08 18:26:49,094 - sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: distilbert-base-nli-mean-tokens
2025-04-08 18:26:49,291 - sentence_transformers.SentenceTransformer - INFO - Use pytorch device: cpu
2025-04-08 18:26:50,132 - Try_train - ERROR - Failed to initialize TruthLens system: Error loading model XSY/albert-base-v2-fakenews-discriminator: not a string
2025-04-08 18:27:19,939 - __mp_main__ - INFO - SpaCy model loaded successfully
2025-04-08 18:27:20,202 - Try_train - INFO - SpaCy model loaded successfully
2025-04-08 18:27:20,208 - sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: distilbert-base-nli-mean-tokens
2025-04-08 18:27:20,403 - sentence_transformers.SentenceTransformer - INFO - Use pytorch device: cpu
2025-04-08 18:27:21,174 - Try_train - ERROR - Failed to initialize TruthLens system: Error loading model XSY/albert-base-v2-fakenews-discriminator: not a string
2025-04-08 18:28:31,934 - __mp_main__ - INFO - SpaCy model loaded successfully
2025-04-08 18:28:32,199 - Try_train - INFO - SpaCy model loaded successfully
2025-04-08 18:28:32,204 - sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: distilbert-base-nli-mean-tokens
2025-04-08 18:28:32,401 - sentence_transformers.SentenceTransformer - INFO - Use pytorch device: cpu
2025-04-08 18:28:33,236 - Try_train - ERROR - Failed to initialize TruthLens system: Error loading model XSY/albert-base-v2-fakenews-discriminator: not a string
2025-04-08 18:29:01,875 - __main__ - INFO - SpaCy model loaded successfully
2025-04-08 18:29:06,310 - __mp_main__ - INFO - SpaCy model loaded successfully
2025-04-08 18:29:06,599 - Try_train - INFO - SpaCy model loaded successfully
2025-04-08 18:29:06,606 - sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: distilbert-base-nli-mean-tokens
2025-04-08 18:29:06,835 - sentence_transformers.SentenceTransformer - INFO - Use pytorch device: cpu
2025-04-08 18:29:07,709 - Try_train - ERROR - Failed to initialize TruthLens system: Error loading model XSY/albert-base-v2-fakenews-discriminator: not a string
2025-04-08 18:30:09,900 - __mp_main__ - INFO - SpaCy model loaded successfully
2025-04-08 18:30:10,152 - Try_train - INFO - SpaCy model loaded successfully
2025-04-08 18:30:10,157 - sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: distilbert-base-nli-mean-tokens
2025-04-08 18:30:10,339 - sentence_transformers.SentenceTransformer - INFO - Use pytorch device: cpu
2025-04-08 18:30:11,139 - Try_train - ERROR - Failed to initialize TruthLens system: Error loading model albert-base-v2-fakenews-discriminator: albert-base-v2-fakenews-discriminator is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`
2025-04-08 18:30:40,520 - __mp_main__ - INFO - SpaCy model loaded successfully
2025-04-08 18:30:40,826 - Try_train - INFO - SpaCy model loaded successfully
2025-04-08 18:30:40,834 - sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: distilbert-base-nli-mean-tokens
2025-04-08 18:30:41,063 - sentence_transformers.SentenceTransformer - INFO - Use pytorch device: cpu
2025-04-08 18:30:43,393 - Try_train - WARNING - Knowledge Graph not initialized due to missing credentials
2025-04-08 18:30:43,393 - Try_train - INFO - TruthLens system initialized successfully
2025-04-08 18:35:36,053 - Try_train - INFO - Analyzing claim: Scientific studies prove that climate change is a hoax invented to get more funding.
2025-04-08 18:35:36,054 - Try_train - INFO - Extracting entities...
2025-04-08 18:35:36,070 - Try_train - INFO - Analyzing sentiment...
2025-04-08 18:35:36,076 - Try_train - INFO - Searching for relevant articles...
2025-04-08 18:35:36,076 - Try_train - INFO - Searching for: Scientific studies prove that climate change is a hoax invented to get more funding.
2025-04-08 18:35:37,565 - Try_train - INFO - Found 10 articles for: Scientific studies prove that climate change is a hoax invented to get more funding.
2025-04-08 18:35:37,567 - Try_train - INFO - Found 10 articles
2025-04-08 18:35:37,567 - Try_train - INFO - Creating embeddings...
2025-04-08 18:35:37,817 - Try_train - INFO - Retrieved 2 relevant articles
2025-04-08 18:35:37,817 - Try_train - INFO - Fact-checking with XLM Roberta...
2025-04-08 18:35:37,964 - sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: paraphrase-MiniLM-L6-v2
2025-04-08 18:35:38,023 - sentence_transformers.SentenceTransformer - INFO - Use pytorch device: cpu
2025-04-08 18:35:47,986 - Try_train - INFO - Analyzing claim: Scientific studies prove that climate change is a hoax invented to get more funding.
2025-04-08 18:35:47,986 - Try_train - INFO - Returning cached analysis for: Scientific studies prove that climate change is a hoax invented to get more funding.
2025-04-08 18:35:50,486 - Try_train - INFO - Analyzing claim: Doctors discovered that drinking hot water with lemon cures all types of cancer.
2025-04-08 18:35:50,486 - Try_train - INFO - Extracting entities...
2025-04-08 18:35:50,504 - Try_train - INFO - Analyzing sentiment...
2025-04-08 18:35:50,507 - Try_train - INFO - Searching for relevant articles...
2025-04-08 18:35:50,507 - Try_train - INFO - Searching for: Doctors discovered that drinking hot water with lemon cures all types of cancer.
2025-04-08 18:35:51,688 - Try_train - INFO - Found 10 articles for: Doctors discovered that drinking hot water with lemon cures all types of cancer.
2025-04-08 18:35:51,695 - Try_train - INFO - Found 10 articles
2025-04-08 18:35:51,695 - Try_train - INFO - Creating embeddings...
2025-04-08 18:35:52,082 - Try_train - INFO - Retrieved 6 relevant articles
2025-04-08 18:35:52,083 - Try_train - INFO - Fact-checking with XLM Roberta...
2025-04-08 18:35:52,312 - sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: paraphrase-MiniLM-L6-v2
2025-04-08 18:35:52,401 - sentence_transformers.SentenceTransformer - INFO - Use pytorch device: cpu
2025-04-08 18:38:51,089 - Try_train - INFO - Analyzing claim: Doctors discovered that drinking hot water with lemon cures all types of cancer.
2025-04-08 18:38:51,089 - Try_train - INFO - Returning cached analysis for: Doctors discovered that drinking hot water with lemon cures all types of cancer.
2025-04-08 18:38:54,275 - Try_train - INFO - Analyzing claim: COVID-19 vaccines contain microchips for tracking people.
2025-04-08 18:38:54,275 - Try_train - INFO - Extracting entities...
2025-04-08 18:38:54,281 - Try_train - INFO - Analyzing sentiment...
2025-04-08 18:38:54,281 - Try_train - INFO - Searching for relevant articles...
2025-04-08 18:38:54,282 - Try_train - INFO - Searching for: COVID-19 vaccines contain microchips for tracking people.
2025-04-08 18:38:55,318 - Try_train - INFO - Found 10 articles for: COVID-19 vaccines contain microchips for tracking people.
2025-04-08 18:38:55,318 - Try_train - INFO - Found 10 articles
2025-04-08 18:38:55,319 - Try_train - INFO - Creating embeddings...
2025-04-08 18:38:55,492 - Try_train - INFO - Retrieved 2 relevant articles
2025-04-08 18:38:55,492 - Try_train - INFO - Fact-checking with XLM Roberta...
2025-04-08 18:38:55,649 - sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: paraphrase-MiniLM-L6-v2
2025-04-08 18:38:55,703 - sentence_transformers.SentenceTransformer - INFO - Use pytorch device: cpu
2025-04-08 18:39:08,488 - Try_train - INFO - Analyzing claim: https://en.wikipedia.org/wiki/Whale
2025-04-08 18:39:08,489 - Try_train - INFO - Extracting entities...
2025-04-08 18:39:08,494 - Try_train - INFO - Analyzing sentiment...
2025-04-08 18:39:08,495 - Try_train - INFO - Searching for relevant articles...
2025-04-08 18:39:08,496 - Try_train - INFO - Searching for: https://en.wikipedia.org/wiki/Whale
2025-04-08 18:39:09,443 - Try_train - INFO - Found 10 articles for: https://en.wikipedia.org/wiki/Whale
2025-04-08 18:39:09,445 - Try_train - INFO - Found 10 articles
2025-04-08 18:39:09,445 - Try_train - INFO - Creating embeddings...
2025-04-08 18:39:09,605 - Try_train - INFO - Retrieved 0 relevant articles
2025-04-08 18:39:09,605 - Try_train - INFO - Fact-checking with XLM Roberta...
2025-04-08 18:39:09,637 - sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: paraphrase-MiniLM-L6-v2
2025-04-08 18:39:09,693 - sentence_transformers.SentenceTransformer - INFO - Use pytorch device: cpu
2025-04-08 18:39:24,227 - Try_train - INFO - Analyzing claim: President Trump has been died

2025-04-08 18:39:24,227 - Try_train - INFO - Extracting entities...
2025-04-08 18:39:24,234 - Try_train - INFO - Analyzing sentiment...
2025-04-08 18:39:24,235 - Try_train - INFO - Searching for relevant articles...
2025-04-08 18:39:24,235 - Try_train - INFO - Searching for: President Trump has been died

2025-04-08 18:39:25,425 - Try_train - INFO - Found 10 articles for: President Trump has been died

2025-04-08 18:39:25,428 - Try_train - INFO - Found 10 articles
2025-04-08 18:39:25,429 - Try_train - INFO - Creating embeddings...
2025-04-08 18:39:25,612 - Try_train - INFO - Retrieved 1 relevant articles
2025-04-08 18:39:25,612 - Try_train - INFO - Fact-checking with XLM Roberta...
2025-04-08 18:39:25,704 - sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: paraphrase-MiniLM-L6-v2
2025-04-08 18:39:25,761 - sentence_transformers.SentenceTransformer - INFO - Use pytorch device: cpu
2025-04-08 18:40:05,153 - Try_train - INFO - Analyzing claim: Politicians Don’t Want to Talk About Poverty
2025-04-08 18:40:05,155 - Try_train - INFO - Extracting entities...
2025-04-08 18:40:05,162 - Try_train - INFO - Analyzing sentiment...
2025-04-08 18:40:05,163 - Try_train - INFO - Searching for relevant articles...
2025-04-08 18:40:05,165 - Try_train - INFO - Searching for: Politicians Don’t Want to Talk About Poverty
2025-04-08 18:40:06,397 - Try_train - INFO - Found 10 articles for: Politicians Don’t Want to Talk About Poverty
2025-04-08 18:40:06,398 - Try_train - INFO - Found 10 articles
2025-04-08 18:40:06,399 - Try_train - INFO - Creating embeddings...
2025-04-08 18:40:06,584 - Try_train - INFO - Retrieved 0 relevant articles
2025-04-08 18:40:06,584 - Try_train - INFO - Fact-checking with XLM Roberta...
2025-04-08 18:40:06,619 - sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: paraphrase-MiniLM-L6-v2
2025-04-08 18:40:06,677 - sentence_transformers.SentenceTransformer - INFO - Use pytorch device: cpu
2025-04-08 18:41:52,862 - Try_train - INFO - Analyzing claim: Zelensky confirms Ukraine troops in Russia's Belgorod region
2025-04-08 18:41:52,863 - Try_train - INFO - Extracting entities...
2025-04-08 18:41:52,872 - Try_train - INFO - Analyzing sentiment...
2025-04-08 18:41:52,873 - Try_train - INFO - Searching for relevant articles...
2025-04-08 18:41:52,874 - Try_train - INFO - Searching for: Zelensky confirms Ukraine troops in Russia's Belgorod region
2025-04-08 18:41:54,449 - Try_train - INFO - Found 10 articles for: Zelensky confirms Ukraine troops in Russia's Belgorod region
2025-04-08 18:41:54,451 - Try_train - INFO - Found 10 articles
2025-04-08 18:41:54,451 - Try_train - INFO - Creating embeddings...
2025-04-08 18:41:54,881 - Try_train - INFO - Retrieved 5 relevant articles
2025-04-08 18:41:54,881 - Try_train - INFO - Fact-checking with XLM Roberta...
2025-04-08 18:41:55,116 - sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: paraphrase-MiniLM-L6-v2
2025-04-08 18:41:55,208 - sentence_transformers.SentenceTransformer - INFO - Use pytorch device: cpu
2025-04-09 11:43:54,412 - __main__ - INFO - SpaCy model loaded successfully
2025-04-09 11:44:15,060 - __main__ - INFO - SpaCy model loaded successfully
2025-04-09 11:44:19,312 - __mp_main__ - INFO - SpaCy model loaded successfully
2025-04-09 11:44:19,586 - Try_train - INFO - SpaCy model loaded successfully
2025-04-09 11:44:19,592 - sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: distilbert-base-nli-mean-tokens
2025-04-09 11:44:20,044 - sentence_transformers.SentenceTransformer - INFO - Use pytorch device: cpu
2025-04-09 11:44:22,836 - Try_train - WARNING - Knowledge Graph not initialized due to missing credentials
2025-04-09 11:44:22,837 - Try_train - INFO - TruthLens system initialized successfully
2025-04-09 11:44:47,266 - Try_train - INFO - Analyzing claim: Scientific studies prove that climate change is a hoax invented to get more funding.
2025-04-09 11:44:47,266 - Try_train - INFO - Extracting entities...
2025-04-09 11:44:47,278 - Try_train - INFO - Analyzing sentiment...
2025-04-09 11:44:47,299 - Try_train - INFO - Searching for relevant articles...
2025-04-09 11:44:47,300 - Try_train - INFO - Searching for: Scientific studies prove that climate change is a hoax invented to get more funding.
2025-04-09 11:44:48,763 - Try_train - INFO - Found 10 articles for: Scientific studies prove that climate change is a hoax invented to get more funding.
2025-04-09 11:44:48,764 - Try_train - INFO - Found 10 articles
